N,H,V,dtype,impl,latency_ms,tokens_per_s,peak_act_mb,materializes_NV_logits,max_abs_err,mean_abs_err,has_nan,has_inf
128,4096,128256,bf16,native_pytorch,0.9892,129399.6,157.25,True,0.007685661315917969,0.0010291561484336853,False,False
128,4096,128256,bf16,triton_sm80,61.6026,2077.8,0.001,False,1.71661376953125e-05,5.9604644775390625e-06,False,False
128,4096,128256,bf16,sm80_poc,41.8529,3058.3,0.007,False,1.71661376953125e-05,5.796551704406738e-06,False,False
1024,4096,128256,bf16,native_pytorch,6.0303,169808.1,1254.5,True,0.007767677307128906,0.0011456329375505447,False,False
1024,4096,128256,bf16,triton_sm80,61.6591,16607.4,0.012,False,2.574920654296875e-05,5.7229772210121155e-06,False,False
1024,4096,128256,bf16,sm80_poc,61.6569,16608.0,0.055,False,2.574920654296875e-05,5.691312253475189e-06,False,False
4096,4096,128256,bf16,native_pytorch,25.4314,161060.4,5010.0,True,0.0077457427978515625,0.0011722797062247992,False,False
4096,4096,128256,bf16,triton_sm80,84.1075,48699.6,0.047,False,2.765655517578125e-05,5.897367373108864e-06,False,False
4096,4096,128256,bf16,sm80_poc,146.0154,28051.8,0.219,False,2.765655517578125e-05,5.8158766478300095e-06,False,False
